iid,gender,condtn,wave,round,order,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,imprelig,from,zipcode,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,from_c
217,1,2,9,20,14,197,1,0.35,0,24.0,6.0,14.0,18.0,20.0,18.0,16.0,14.0,1,8.0,9.0,9.0,7.0,9.0,4.0,7.0,5.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1,7.0,7.0,9.0,7.0,7.0,7.0,7.0,8.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,5,198,0,0.13,0,23.0,4.0,15.38,19.23,17.31,19.23,9.62,19.23,0,6.0,5.0,7.0,5.0,5.0,6.0,4.0,3.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,0,3.0,7.0,6.0,3.0,5.0,3.0,4.0,7.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,10,199,1,0.18,1,30.0,2.0,17.5,17.5,20.0,12.5,20.0,12.5,1,9.0,9.0,9.0,8.0,9.0,8.0,6.0,6.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1,9.0,6.0,7.0,5.0,6.0,7.0,8.0,8.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,9,200,1,0.65,1,25.0,2.0,13.21,18.87,18.87,16.98,16.98,15.09,1,8.0,10.0,10.0,8.0,10.0,,8.0,6.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1,7.0,7.0,7.0,5.0,7.0,5.0,7.0,7.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,20,201,0,-0.43,1,25.0,2.0,15.38,17.31,17.31,17.31,17.31,15.38,1,7.0,8.0,10.0,,9.0,,6.0,5.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,0,5.0,7.0,6.0,5.0,4.0,5.0,6.0,9.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,3,202,1,0.08,1,22.0,2.0,15.38,19.23,19.23,19.23,15.38,11.54,1,9.0,8.0,9.0,8.0,10.0,7.0,8.0,6.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1,5.0,7.0,9.0,6.0,8.0,7.0,6.0,7.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,2,203,0,0.06,1,22.0,2.0,16.0,20.0,18.0,20.0,18.0,8.0,0,10.0,7.0,9.0,10.0,10.0,7.0,10.0,9.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1,6.0,8.0,9.0,6.0,9.0,8.0,7.0,6.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,8,204,0,-0.02,1,26.0,2.0,19.61,15.69,17.65,15.69,17.65,13.73,1,9.0,8.0,10.0,8.0,10.0,7.0,9.0,8.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,0,4.0,6.0,7.0,7.0,7.0,5.0,6.0,7.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,4,205,0,0.45,1,23.0,2.0,15.38,17.31,19.23,19.23,11.54,17.31,1,10.0,10.0,10.0,7.0,9.0,6.0,8.0,7.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,7.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,7,206,0,0.46,0,31.0,1.0,14.58,16.67,20.83,18.75,16.67,12.5,0,9.0,5.0,9.0,6.0,6.0,5.0,7.0,7.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,0,3.0,7.0,7.0,5.0,5.0,4.0,5.0,6.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,15,207,0,-0.38,1,23.0,2.0,17.31,13.46,17.31,19.23,19.23,13.46,0,7.0,8.0,10.0,7.0,9.0,7.0,7.0,7.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1,9.0,7.0,6.0,8.0,6.0,5.0,9.0,8.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,6,208,1,0.48,0,25.0,1.0,11.54,13.46,19.23,19.23,19.23,17.31,1,6.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,11,209,0,0.29,0,28.0,1.0,13.04,21.74,17.39,17.39,15.22,15.22,0,6.0,6.0,9.0,,9.0,,,,,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,12,210,0,0.69,1,29.0,2.0,20.0,15.56,20.0,15.56,11.11,17.78,0,9.0,,9.0,1.0,,,5.0,3.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,0,4.0,7.0,7.0,6.0,5.0,6.0,5.0,7.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,18,211,0,0.12,1,28.0,2.0,16.36,16.36,18.18,18.18,16.36,14.55,0,5.0,7.0,9.0,5.0,9.0,4.0,3.0,5.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1,6.0,6.0,6.0,3.0,5.0,4.0,5.0,5.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,1,212,1,0.11,0,27.0,3.0,14.29,18.37,18.37,16.33,18.37,14.29,1,7.0,10.0,10.0,7.0,10.0,5.0,8.0,7.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1,6.0,10.0,8.0,8.0,6.0,6.0,8.0,8.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
217,1,2,9,20,19,213,1,0.25,0,25.0,3.0,15.52,17.24,17.24,17.24,17.24,15.52,1,8.0,8.0,9.0,8.0,10.0,8.0,8.0,7.0,2.0,26.0,Neurobiology,10.0,0,2.0,8.0,1.0,Houston,77024.0,5.0,4.0,2.0,Academic Physician,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,3.0,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7.0,10.0,7.0,10.0,10.0,1,7.0,6.0,7.0,5.0,6.0,6.0,6.0,7.0,2.0,,7.0,3.0,3.0,26.32,21.05,21.05,21.05,2.63,7.89,7.0,8.0,10.0,5.0,10.0,84.0
218,1,2,9,20,4,194,0,-0.29,1,24.0,2.0,16.0,16.0,20.0,16.0,18.0,14.0,1,8.0,9.0,10.0,7.0,10.0,7.0,6.0,4.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,0,2.0,6.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,8,195,0,0.07,1,27.0,2.0,15.38,19.23,19.23,19.23,13.46,13.46,0,6.0,10.0,10.0,5.0,9.0,6.0,7.0,6.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,1,6.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,7,196,0,0.14,0,25.0,4.0,17.65,17.65,17.65,15.69,15.69,15.69,0,2.0,3.0,3.0,2.0,,,2.0,1.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,0,2.0,5.0,4.0,3.0,6.0,2.0,2.0,1.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,5,197,0,0.43,0,24.0,6.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7.0,8.0,7.0,6.0,8.0,3.0,4.0,5.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,16,198,0,0.15,0,23.0,4.0,15.38,19.23,17.31,19.23,9.62,19.23,0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,0,3.0,7.0,5.0,3.0,4.0,2.0,3.0,1.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,1,199,0,0.42,1,30.0,2.0,17.5,17.5,20.0,12.5,20.0,12.5,1,4.0,9.0,9.0,4.0,9.0,4.0,6.0,8.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,0,4.0,4.0,6.0,6.0,6.0,5.0,5.0,5.0,,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,20,200,0,0.69,1,25.0,2.0,13.21,18.87,18.87,16.98,16.98,15.09,0,6.0,7.0,9.0,5.0,9.0,,7.0,5.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,1,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,11,201,0,-0.24,1,25.0,2.0,15.38,17.31,17.31,17.31,17.31,15.38,0,2.0,8.0,,1.0,,1.0,1.0,1.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,14,202,0,-0.03,1,22.0,2.0,15.38,19.23,19.23,19.23,15.38,11.54,0,6.0,8.0,9.0,6.0,8.0,7.0,6.0,5.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,1,6.0,6.0,8.0,5.0,5.0,6.0,5.0,5.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,13,203,0,-0.25,1,22.0,2.0,16.0,20.0,18.0,20.0,18.0,8.0,0,7.0,5.0,10.0,7.0,10.0,,7.0,7.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,1,6.0,6.0,8.0,6.0,6.0,6.0,5.0,6.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,19,204,0,0.54,1,26.0,2.0,19.61,15.69,17.65,15.69,17.65,13.73,0,5.0,7.0,9.0,5.0,9.0,5.0,6.0,9.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,1,6.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,15,205,0,0.59,1,23.0,2.0,15.38,17.31,19.23,19.23,11.54,17.31,0,5.0,8.0,8.0,6.0,6.0,5.0,6.0,6.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,1,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,18,206,1,0.32,0,31.0,1.0,14.58,16.67,20.83,18.75,16.67,12.5,1,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,1,5.0,7.0,8.0,5.0,6.0,5.0,5.0,5.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,6,207,0,-0.02,1,23.0,2.0,17.31,13.46,17.31,19.23,19.23,13.46,0,6.0,9.0,8.0,6.0,8.0,3.0,7.0,9.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,1,6.0,5.0,6.0,7.0,6.0,4.0,6.0,4.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,17,208,0,0.9,0,25.0,1.0,11.54,13.46,19.23,19.23,19.23,17.31,0,5.0,8.0,10.0,8.0,8.0,5.0,5.0,5.0,,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,1,7.0,6.0,6.0,8.0,7.0,4.0,5.0,4.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,2,209,0,0.1,0,28.0,1.0,13.04,21.74,17.39,17.39,15.22,15.22,0,5.0,,5.0,,,,,1.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,0,3.0,4.0,5.0,5.0,4.0,1.0,2.0,1.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
218,1,2,9,20,3,210,0,0.56,1,29.0,2.0,20.0,15.56,20.0,15.56,11.11,17.78,0,6.0,10.0,,,,,2.0,1.0,2.0,24.0,Physics,10.0,0,2.0,9.0,5.0,Russia/Germany,80798.0,1.0,4.0,2.0,Researcher,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,3.0,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7.0,6.0,3.0,10.0,10.0,0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,,4.0,3.0,2.0,20.0,5.0,22.5,12.5,20.0,20.0,7.0,4.0,10.0,3.0,10.0,177.0
